created_at,user.name,user.description,text,extended_tweet.full_text,entities.hashtags
Wed Aug 11 14:16:30 +0000 2021,Luciano Ranieri,,@Roberta7416 @ItalianPatriota Ma la finite con questa comunità LGBT ma chi se ne frega se sei trans o lesbo ognuno… https://t.co/DAJKW3uxJy,@Roberta7416 @ItalianPatriota Ma la finite con questa comunità LGBT ma chi se ne frega se sei trans o lesbo ognuno faccia la propria vita nessuno li giudicherà ma mi sembra che ora i giudicati siano gli etero o mi sbaglio?,[]
Wed Aug 11 17:27:53 +0000 2021,barb cəo of essere toro,barb // 22 // he/they // queer not terf // non-binary nightmare // aspirante artista/antropologo/sugar baby,"@idloveakutagawa Transfobia in questa comunità (come in ogni altra, perché viviamo in una società transfobica e se… https://t.co/mpE2fpdMa9","@idloveakutagawa Transfobia in questa comunità (come in ogni altra, perché viviamo in una società transfobica e se le persone trans devono fare un grande lavoro per disfarsi della transfobia interiorizzata figuriamoci le persone Cis)",[]
Wed Aug 11 18:54:42 +0000 2021,barb cəo of essere toro,barb // 22 // he/they // queer not terf // non-binary nightmare // aspirante artista/antropologo/sugar baby,"Voi bi cissies: cioè non capisco proprio che problemi di transfobia abbia la comunità bi

Io: ok ecco un thread lun… https://t.co/QI22RZgARi","Voi bi cissies: cioè non capisco proprio che problemi di transfobia abbia la comunità bi

Io: ok ecco un thread lungo quattro tweet che é letteralmente un minuscolo ACCENNO di ste problematiche, viste da una persona bi e trans (me)

Voi: *nessuna risposta*",[]
Thu Aug 12 06:56:09 +0000 2021,leonida,Possa tu vivere per sempre ... Efialte,"@corradoformigli Il vostro è un problema di cultura democratica. Per voi i diritti stanno solo nel campo dei froci,… https://t.co/RSmoUwNhgn","@corradoformigli Il vostro è un problema di cultura democratica. Per voi i diritti stanno solo nel campo dei froci, dei travestiti, delle persone di colore e, per ipocrisia, in quello delle donne. Non capirete mai. Vede, il servo è infido. Quindi, a mio parere, me meno parlate e più convincete.",[]
Thu Aug 12 08:16:05 +0000 2021,Divulgatori Che Fanno Cose 🌏,"Divulgatori televisivi di scienza, arte, cultura e misteri. Vi raccontiamo le loro epiche gesta durante le loro trasmissioni televisive. Notizie serie e ironia.","@perestarine So chi sono i trans e la vita dura, le restrizioni e i diritti a loro negati come se fossero mele marc… https://t.co/keCzLrawHV","@perestarine So chi sono i trans e la vita dura, le restrizioni e i diritti a loro negati come se fossero mele marce. Non riconoscendo la sofferenza e l'umanità, a volte superiore a chi si professa ""normale"", che hanno. Il mio è un post ironico. Ma si trova transobia ovunque anche nell'ironia",[]
Thu Aug 12 09:44:27 +0000 2021,Antonio Di Casperia,,"@Libero_official Quando gli fa comodo chiedono che ai trans siano riservati gli stessi diritti degli etero, quando… https://t.co/Qy2BngO4ct","@Libero_official Quando gli fa comodo chiedono che ai trans siano riservati gli stessi diritti degli etero, quando non conviene più chiedono per i trans maggiori diritti.",[]
Thu Aug 12 11:21:48 +0000 2021,42 testosterone era,"Manic-depressive pixie dream boy
(he/him)",Come se loro non ascoltassero esclusivamente quelle tre persone trans in croce piene di transfobia interiorizzata c… https://t.co/MOPWZlquHY,Come se loro non ascoltassero esclusivamente quelle tre persone trans in croce piene di transfobia interiorizzata che danno sempre loro ragione,[]
Thu Aug 12 13:43:16 +0000 2021,Laura,"☽☾
INFP
dicono di me che ho la rabbia dentro. i'm just passionate
she/her • solo nouie but louis is my priority • neutral • read carrd byf",le terf che si appellano alle persone trans con transfobia internalizzata che vanno insieme a loro per giustificare… https://t.co/B9jDMucU6p,le terf che si appellano alle persone trans con transfobia internalizzata che vanno insieme a loro per giustificare la propria transfobia mi ricordano molto la lega che sfrutta i leghisti gay o i gay di destra per andare contro al resto dei gay,[]
Thu Aug 12 17:36:42 +0000 2021,Mujerelmariscal,"Gli artisti cagano così, modestamente...","Ben Bohmer ....all'ascolto. Ma la Merkel con la lotta di genere, in quanto trans, va dalle donne o dagli uomini o a… https://t.co/QeROpfXK2e","Ben Bohmer ....all'ascolto. Ma la Merkel con la lotta di genere, in quanto trans, va dalle donne o dagli uomini o avete inventato il terzo bagno. Non vorrei trovarmi un trans in bagno che mi tocca il pisello o me lo appoggia al culo, gli do due smanarate tra capo e collo.",[]
Thu Aug 12 17:44:17 +0000 2021,abi; 🫐,金⠀ ꗃ⠀ bangtan - @thepinkyofjimin    ִֶָ    🐑,+ da quando due amici dello stesso sesso non possono volersi bene e mostrarlo in pubblico sennò è queerbaiting?,,[]
Thu Aug 12 19:43:32 +0000 2021,belott 🐐,@acmilan ; @lfc ; @bvb | Andrea Belotti & Alexis Saelemaekers stan account. #LaGalaxy,Odio le checche i froci i gay gli omosessuali i ricchioni i finocchi gli lgbt,,[]
Fri Aug 13 15:04:12 +0000 2021,⚡️Maledetto Pollame🐓 (Hiatus),"🏳️‍🌈🏳️‍⚧️ Sara (they/them) / 26 / Illustrator + Graphic Designer. Fantasy, Fashion & Fanart! Commission Status: closed ❌",@ayanae15 Le persone trans in Italia non godono di grandi diritti 😞 Ci sono una miriade di pregiudizi e luoghi comu… https://t.co/SOu0K0pWkp,"@ayanae15 Le persone trans in Italia non godono di grandi diritti 😞 Ci sono una miriade di pregiudizi e luoghi comuni, che nel complesso de-umanizzano tantissimo la nostra esperienza. È un attimo meglio se sei una persona trans “binaria”, ma noi non-binary praticamente non esistiamo 🙄",[]
